Area,Address,Horizontal,Road_width,Type_of_house,Price
110.0,2,4.435066261134082,110.0,1,46.0
80.0,140,4.435066261134082,12.0,1,14.5
75.0,449,5.5,1.0,2,4.3
60.0,197,4.435066261134082,12.0,1,11.3
63.0,18,5.5,5.0,2,5.2
85.0,4,4.435066261134082,60.0,1,30.0
30.0,32,3.4,3.0,2,4.2
270.0,4,4.435066261134082,20.0,1,92.0
45.0,12,4.435066261134082,3.0,2,7.4
35.0,165,4.435066261134082,3.0,2,4.3
60.0,133,4.435066261134082,8.0,1,16.0
32.0,197,4.435066261134082,2.0,2,3.5
40.0,160,4.435066261134082,3.0,2,5.3
60.0,663,4.6,20.0,1,25.0
31.0,252,4.2,20.0,1,9.6
80.0,89,6.0,15.0,1,48.0
28.0,147,2.0,30.0,1,6.5
60.0,663,4.6,25.0,1,22.0
52.0,143,4.0,15.0,1,23.0
56.0,7,4.0,30.0,1,22.0
86.0,2,5.6,20.0,1,56.0
45.0,1,6.0,3.0,2,5.9
40.0,7,4.0,8.0,2,12.5
50.0,7,5.6,9.0,2,11.5
40.0,22,4.2,8.0,2,12.6
55.0,7,4.5,8.0,2,14.0
65.0,1,4.6,8.0,2,16.9
65.0,1,4.8,12.0,2,16.0
41.0,22,5.7,3.0,2,6.5
50.0,2,4.5,6.0,2,10.6
80.0,1,6.7,8.0,2,24.5
36.0,2,3.5,2.0,2,4.98
78.0,99,4.3,2.0,2,10.4
103.0,97,6.5,2.0,2,8.5
36.0,104,3.6,2.5,2,5.4
70.0,114,6.5,10.0,2,18.9
30.0,90,3.2,2.5,2,2.95
65.0,1,5.3,15.0,2,15.8
51.0,7,4.2,8.0,2,10.5
52.0,7,4.2,8.0,2,10.5
65.0,1,4.6,10.0,2,16.0
48.0,104,3.5,5.0,2,9.7
40.0,22,4.1,2.0,2,5.65
30.0,97,3.0,2.0,2,2.98
44.0,92,3.8,2.0,2,5.25
58.0,48,4.0,8.0,2,16.9
75.0,104,5.0,6.0,2,26.0
20.0,22,2.8,4.0,2,2.65
100.0,92,6.0,20.0,2,41.0
45.0,22,5.2,8.0,2,13.5
35.0,22,3.5,2.0,2,4.45
26.0,22,3.2,5.0,2,3.0
32.0,50,3.5,25.0,2,4.8
26.0,104,3.5,3.0,2,3.8
50.0,1,4.0,2.0,2,7.6
42.0,22,3.6,3.0,2,6.0
50.0,7,4.2,10.0,1,14.5
83.0,252,5.2,20.0,1,45.0
50.0,143,4.0,20.0,1,24.5
96.0,1,5.8,8.0,1,32.5
56.0,7,4.5,12.0,2,16.8
32.0,90,3.2,5.0,2,5.3
38.0,12,4.1,3.0,2,5.5
45.0,252,4.3,2.0,2,6.19
320.0,160,11.0,20.0,1,129.0
52.0,61,3.6,10.0,1,8.3
75.0,64,5.5,10.0,1,15.2
75.0,97,5.0,20.0,1,25.0
302.0,92,13.5,10.0,1,95.0
60.0,89,5.0,10.0,1,24.5
65.0,64,5.9,10.0,1,15.0
35.0,114,2.85,20.0,1,12.8
75.0,114,4.0,10.0,1,35.0
38.0,112,3.5,8.0,1,7.8
39.0,7,4.0,10.0,1,19.8
75.0,224,4.0,20.0,1,16.5
35.0,4,4.0,10.0,1,8.1
105.0,252,7.0,10.0,1,35.0
40.0,32,4.0,10.0,1,12.0
104.0,160,5.0,10.0,1,25.0
65.0,1,6.0,20.0,1,31.0
45.0,150,4.5,10.0,1,25.5
55.0,58,5.5,10.0,1,14.5
50.0,236,7.7,20.0,1,16.2
115.0,127,5.0,20.0,1,56.0
255.0,197,8.0,10.0,1,62.8
50.0,1,4.5,10.0,1,26.9
55.0,133,5.0,10.0,1,17.5
35.0,32,4.5,10.0,1,14.35
40.0,32,4.0,10.0,1,17.2
75.0,22,7.5,20.0,1,28.5
45.0,65,4.0,10.0,1,12.0
64.0,22,5.0,10.0,1,20.5
50.0,140,4.0,10.0,1,12.6
45.0,1,4.0,20.0,1,24.5
71.0,104,4.0,20.0,1,26.0
62.0,99,6.5,2.0,1,45.0
75.0,99,5.0,20.0,1,45.5
220.0,44,13.0,20.0,1,90.0
36.0,1,4.5,10.0,1,16.5
68.0,7,4.5,10.0,1,29.2
105.0,32,7.0,10.0,1,105.0
260.0,53,9.0,20.0,1,75.0
54.0,44,4.0,10.0,1,26.5
40.0,63,5.5,10.0,1,13.5
30.0,63,4.0,10.0,1,8.8
50.0,58,4.5,10.0,1,16.5
130.0,44,10.0,10.0,1,75.0
75.0,114,13.0,10.0,1,42.8
110.0,114,6.8,10.0,1,66.0
270.0,104,11.0,20.0,1,178.0
110.0,160,5.5,20.0,1,46.5
55.0,104,5.6,20.0,1,22.0
50.0,113,4.0,20.0,1,26.5
180.0,677,7.0,10.0,1,89.0
110.0,1,7.0,20.0,1,69.5
230.0,53,8.0,10.0,1,145.0
125.0,125,6.0,20.0,1,43.7
50.0,143,4.0,10.0,1,24.5
40.0,104,5.1,20.0,1,21.5
90.0,104,5.3,10.0,1,41.2
50.0,1,4.0,10.0,1,20.3
40.0,142,5.3,40.0,1,10.95
50.0,4,5.0,10.0,1,21.0
65.0,61,4.1,10.0,1,10.15
35.0,1,3.0,8.0,1,10.0
110.0,133,4.5,20.0,1,28.0
58.0,237,3.6,20.0,1,19.5
72.0,69,4.1,10.0,1,35.0
60.0,22,9.0,20.0,1,23.8
100.0,12,6.0,10.0,1,25.0
20.0,32,3.2,20.0,1,6.25
100.0,941,5.5,20.0,1,33.0
96.0,160,4.5,20.0,1,22.5
40.0,104,4.0,20.0,1,15.5
100.0,127,4.0,20.0,1,34.0
40.0,53,4.0,20.0,1,20.8
135.0,133,5.5,10.0,1,33.0
70.0,12,6.5,10.0,1,32.0
102.0,64,10.0,10.0,1,30.0
45.0,160,4.0,10.0,1,12.9
55.0,90,8.0,10.0,1,16.2
58.0,130,3.7,8.0,1,13.5
26.0,127,3.3,20.0,1,11.9
55.0,1,5.1,10.0,1,19.7
45.0,1,4.0,6.0,1,4.75
96.0,12,5.5,3.0,1,14.85
30.0,69,4.5,20.0,1,11.4
50.0,1,3.5,10.0,1,14.8
60.0,90,5.0,10.0,1,24.5
85.0,22,8.5,10.0,1,42.2
55.0,64,5.0,20.0,1,22.5
75.0,1,10.0,6.0,1,17.5
40.0,104,6.5,20.0,1,32.0
45.0,90,4.4,20.0,1,18.9
46.0,7,4.0,20.0,1,21.8
55.0,163,5.5,20.0,1,33.0
85.0,4,6.0,20.0,1,25.0
65.0,12,5.0,10.0,1,17.0
45.0,64,5.5,10.0,1,11.8
95.0,133,4.5,20.0,1,18.0
35.0,97,3.5,10.0,1,8.05
45.0,127,5.5,20.0,1,28.0
35.0,42,6.9,20.0,1,9.7
35.0,92,3.8,6.0,1,6.5
85.0,337,4.5,20.0,1,20.8
35.0,58,6.3,20.0,1,15.7
155.0,32,5.5,10.0,1,105.0
20.0,69,3.3,20.0,1,8.5
55.0,32,5.5,4.0,2,7.9
45.0,22,5.0,3.0,2,7.2
40.0,12,4.0,3.0,2,7.5
50.0,12,4.0,3.0,2,8.3
85.0,130,4.0,8.0,2,15.8
40.0,92,4.2,4.0,2,6.6
57.0,190,5.0,3.0,2,6.95
35.0,1,4.7,6.0,2,7.0
35.0,1,4.7,6.0,2,7.0
40.0,127,8.0,6.0,2,10.8
45.0,1,4.5,4.0,2,7.9
50.0,449,5.0,1.0,2,4.5
107.0,50,5.6,20.0,1,35.0
80.0,90,4.435066261134082,4.0,2,13.0
32.0,127,8.0,2.0,2,4.2
137.0,2,11.0,30.0,1,49.0
80.0,1,5.0,8.0,1,30.0
180.0,48,15.0,10.0,1,55.0
132.0,53,10.0,20.0,1,74.0
112.0,1,8.0,25.0,1,52.0
150.0,1,16.0,64.0,1,75.5
84.0,2,4.0,64.0,1,30.6
89.0,2,17.73,15.0,1,26.8
102.0,22,10.0,3.0,1,30.0
125.0,356,9.0,17.0,1,107.0
92.0,44,8.0,15.0,1,45.0
100.0,32,8.0,20.0,1,50.0
163.0,32,13.0,7.0,1,93.0
68.0,1,5.0,8.0,1,15.5
252.0,155,18.0,24.0,1,110.0
420.0,53,18.0,64.0,1,180.0
260.0,53,9.0,30.0,1,73.0
90.0,42,9.0,7.0,1,20.0
170.0,53,7.0,20.0,1,93.0
100.0,32,7.0,10.0,1,29.0
215.0,32,12.0,15.0,1,152.0
180.0,356,7.0,20.0,1,92.0
365.0,2,12.0,65.0,1,259.0
130.0,53,10.0,20.0,1,75.0
600.0,1,26.0,20.0,1,160.0
136.0,7,9.0,25.0,1,56.5
160.0,32,7.5,15.0,1,140.0
135.0,7,25.0,32.0,1,56.5
100.0,32,12.0,15.0,1,67.0
280.0,53,17.0,15.0,1,47.0
340.0,32,13.5,15.0,1,185.0
160.0,32,7.5,25.0,1,140.0
175.0,32,9.5,15.0,1,148.0
500.0,1,34.0,64.0,1,200.0
250.0,32,12.0,25.0,1,150.0
200.0,4,10.0,25.0,1,32.0
203.0,53,10.0,64.0,1,101.5
300.0,1,15.0,15.0,1,64.5
130.0,32,10.0,15.0,1,75.0
159.0,32,6.0,15.0,1,105.0
90.0,4,7.2,15.0,1,28.0
90.0,42,8.5,7.0,1,23.0
240.0,1,12.0,15.0,1,75.0
70.0,32,6.0,25.0,1,42.0
300.0,32,17.0,7.0,1,65.0
280.0,356,10.0,25.0,1,88.0
420.0,1,20.0,15.0,1,84.0
232.0,2,7.6,64.0,1,63.0
190.0,2,14.0,25.0,1,57.0
145.0,4,24.0,30.0,1,30.0
220.0,32,22.0,15.0,1,195.0
275.0,53,9.0,7.0,1,34.8
539.0,32,10.0,15.0,1,159.0
275.0,53,9.0,7.0,1,34.8
539.0,32,10.0,15.0,1,159.0
220.0,739,8.0,15.0,1,62.0
320.0,739,11.0,10.0,1,64.0
200.0,4,10.0,25.0,1,32.0
170.0,4,10.0,20.0,1,48.0
210.0,18,31.0,64.0,1,44.5
76.0,42,6.0,5.0,2,22.7
70.0,176,4.5,20.0,1,44.0
45.0,1,6.3,40.0,1,24.0
65.0,12,4.5,15.0,1,17.5
31.0,22,8.0,3.0,2,3.5
74.0,32,4.0,2.5,2,6.5
50.0,156,3.8,3.0,2,6.2
16.0,145,6.0,20.0,1,6.2
50.0,32,5.8,15.0,1,22.8
172.0,1,8.39,32.0,1,63.0
265.0,1,17.0,20.0,1,81.5
145.0,4,12.0,15.0,1,35.8
143.0,32,8.0,20.0,1,75.0
120.0,44,8.0,20.0,1,59.0
165.0,32,15.0,7.0,1,92.5
160.0,44,15.0,15.0,1,45.0
230.0,44,10.0,20.0,1,205.0
160.0,32,7.2,20.0,1,139.0
110.0,4,5.0,32.0,1,41.0
200.0,48,10.5,10.0,1,52.0
206.0,155,8.0,20.0,1,87.0
144.0,739,6.0,25.0,1,69.8
43.0,1,5.2,64.0,1,22.0
280.0,4,11.0,15.0,1,93.0
517.0,155,12.0,18.0,1,160.0
165.0,32,6.0,15.0,1,61.5
127.0,32,7.0,18.0,1,63.0
232.0,2,7.6,32.0,1,65.0
135.0,7,8.0,25.0,1,55.8
200.0,1,9.0,15.0,1,76.0
185.0,32,9.2,18.0,1,139.5
120.0,7,15.0,32.0,1,48.0
325.0,32,9.0,20.0,1,85.0
260.0,2,15.0,18.0,1,88.0
175.0,32,15.0,18.0,1,77.7
180.0,53,11.5,25.0,1,84.0
103.0,7,5.5,15.0,1,41.5
95.0,12,5.5,18.0,1,34.5
200.0,1,10.0,21.0,1,97.5
441.0,155,12.0,25.0,1,111.5
105.0,32,7.0,21.0,1,35.0
200.0,53,10.0,21.0,1,41.0
203.0,53,10.0,64.0,1,101.0
200.0,4,10.0,25.0,1,32.0
70.0,1,6.0,25.0,1,24.5
82.0,147,8.0,25.0,1,123.0
210.0,4,13.0,21.0,1,68.0
245.0,53,15.0,25.0,1,69.9
445.0,155,12.0,21.0,1,105.0
155.0,53,4.435066261134082,18.0,1,45.0
93.0,53,6.8,18.0,1,39.0
150.0,32,10.0,10.0,1,30.5
120.0,32,8.0,10.0,1,29.0
145.0,4,12.0,21.0,1,35.0
225.0,1,9.5,32.0,1,46.0
220.0,32,10.0,18.0,1,195.0
420.0,1,20.0,21.0,1,84.0
180.0,1,13.0,18.0,1,85.0
222.0,4,9.0,18.0,1,46.0
222.0,1,9.0,18.0,1,45.9
250.0,1,12.0,18.0,1,74.5
68.0,3,7.8,21.0,1,25.9
80.0,4,7.8,18.0,1,25.5
300.0,4,20.0,50.0,1,111.0
350.0,4,20.0,25.0,1,82.0
270.0,53,9.0,8.0,1,34.8
110.0,4,9.0,15.0,1,20.0
225.0,4,9.0,25.0,1,45.5
192.0,7,8.0,32.0,1,135.0
160.0,7,4.435066261134082,18.0,1,64.5
270.0,53,9.0,15.0,1,34.8
700.0,140,17.0,32.0,1,124.9
180.0,4,15.0,18.0,1,29.8
293.0,1,15.0,25.0,1,95.0
275.0,53,9.0,10.0,1,34.8
145.0,4,12.0,18.0,1,32.5
280.0,4,11.0,64.0,1,90.0
206.0,44,8.0,15.0,1,90.0
200.0,2,27.0,25.0,1,110.0
335.0,4,11.0,64.0,1,65.0
130.0,7,8.0,15.0,1,50.0
200.0,53,9.0,15.0,1,40.0
539.0,32,10.0,15.0,1,163.0
200.0,4,10.0,15.0,1,29.0
90.0,104,19.0,64.0,1,89.8
150.0,7,9.0,25.0,1,76.0
150.0,7,9.0,25.0,1,70.0
275.0,53,9.0,10.0,1,34.8
228.0,53,10.4,10.0,1,35.0
141.0,4,12.0,15.0,1,32.0
224.0,4,9.0,15.0,1,46.0
210.0,739,6.0,25.0,1,90.0
235.0,32,11.0,7.0,1,30.0
235.0,32,21.0,25.0,1,83.0
125.0,7,21.0,25.0,1,58.0
126.0,53,22.0,10.0,1,48.5
150.0,2,9.0,25.0,1,74.0
195.0,2,11.0,32.0,1,53.0
239.0,2,7.5,32.0,1,70.0
78.0,190,7.0,25.0,1,40.0
210.0,1,13.5,40.0,1,44.5
190.0,155,15.0,10.0,1,54.5
93.0,32,6.0,5.0,2,25.5
201.0,44,15.0,20.0,2,67.5
40.0,163,4.0,4.0,2,3.0
53.0,140,3.5,20.0,1,7.7
35.0,113,5.0,3.0,2,6.5
68.0,150,5.2,20.0,1,38.0
144.0,163,4.2,20.0,1,40.0
80.0,147,8.0,15.0,1,47.5
220.0,44,15.0,20.0,1,184.0
44.0,32,6.0,10.0,2,7.8
63.0,147,4.8,20.0,1,33.0
80.0,2,4.5,30.0,1,22.0
70.0,104,4.5,15.0,1,27.0
65.0,22,4.3,2.5,2,11.0
110.0,1,7.0,40.0,1,66.5
68.0,50,5.0,20.0,1,33.5
55.0,89,7.0,5.0,1,12.8
75.0,65,5.5,20.0,1,15.2
75.0,92,5.5,20.0,1,31.0
50.0,236,7.7,20.0,1,16.2
115.0,127,5.0,20.0,1,56.0
255.0,197,8.0,10.0,1,62.8
50.0,1,4.5,10.0,1,26.9
55.0,133,5.0,10.0,1,17.5
35.0,32,4.5,10.0,1,14.35
40.0,32,4.0,10.0,1,17.2
75.0,22,7.5,20.0,1,28.5
45.0,65,4.0,10.0,1,12.0
64.0,22,5.0,10.0,1,20.5
50.0,140,4.0,10.0,1,12.6
45.0,1,4.0,20.0,1,24.5
71.0,104,4.0,20.0,1,26.0
62.0,99,6.5,2.0,1,45.0
75.0,99,5.0,20.0,1,45.5
220.0,44,13.0,20.0,1,90.0
36.0,1,4.5,10.0,1,16.5
68.0,7,4.5,10.0,1,29.2
105.0,32,7.0,10.0,1,105.0
260.0,53,9.0,20.0,1,75.0
54.0,44,4.0,10.0,1,26.5
40.0,63,5.5,10.0,1,13.5
30.0,63,4.0,10.0,1,8.8
50.0,58,4.5,10.0,1,16.5
84.0,222,4.435066261134082,8.0,2,7.5
72.0,65,5.0,3.0,3,8.6
32.0,147,3.5,10.0,1,19.5
35.0,1,4.0,2.0,2,3.6
36.0,4,4.0,2.0,2,4.7
34.0,259,3.1,15.0,2,3.0
33.0,71,6.6,2.0,2,1.73
54.0,130,4.5,6.0,2,7.2
31.0,260,4.0,3.0,2,1.43
50.0,1,4.8,3.0,2,5.35
35.0,309,3.6,3.0,2,3.45
37.0,236,4.435066261134082,7.0,2,6.18
45.0,309,4.435066261134082,3.5,1,3.9
100.0,1,5.0,6.0,2,19.4
79.0,113,7.0,6.0,2,11.5
58.0,2,4.435066261134082,5.0,2,15.2
55.0,7,4.435066261134082,0.0,1,9.9
62.0,1,4.435066261134082,6.0,1,12.9
30.0,2,4.435066261134082,0.0,2,3.52
42.0,591,4.435066261134082,0.0,2,4.5
55.0,133,4.5,3.0,2,6.5
30.0,61,4.435066261134082,2.0,2,3.15
40.0,58,5.0,5.0,2,3.1
65.0,1,4.435066261134082,20.0,1,31.5
70.0,2,6.0,30.0,1,34.0
111.0,92,6.0,20.0,1,95.0
50.0,7,5.0,8.0,2,13.5
73.0,1178,5.0,12.0,1,25.7
45.0,491,3.8,3.0,2,3.65
40.0,278,3.6,2.5,2,6.05
32.0,71,4.0,2.0,2,4.0
48.0,1,4.435066261134082,20.0,1,12.8
35.0,62,4.435066261134082,9.552683032804689,2,3.45
40.0,62,4.435066261134082,3.0,2,2.7
30.0,2,4.0,4.0,2,4.36
30.0,113,4.435066261134082,2.0,2,4.65
46.0,12,4.435066261134082,7.0,2,5.9
95.0,12,7.0,3.0,2,8.25
45.0,111,4.5,4.0,2,6.6
35.0,1182,4.435066261134082,8.0,2,6.0
67.0,92,4.435066261134082,8.0,2,10.0
125.0,142,4.435066261134082,8.0,2,15.0
60.0,87,4.435066261134082,8.0,2,7.0
98.0,197,6.5,9.0,1,16.2
37.0,260,3.7,2.5,2,2.8
63.0,71,6.3,10.0,1,16.0
32.0,309,3.5,3.0,2,3.4
30.0,64,3.2,4.0,2,3.15
55.0,44,4.435066261134082,4.0,2,10.0
125.0,130,7.8,3.0,1,18.0
35.0,62,4.435066261134082,3.0,2,4.5
80.0,22,4.435066261134082,20.0,1,30.0
110.0,2,0.5,50.0,1,4.6
65.0,1,5.0,30.0,1,31.0
42.0,61,4.0,3.5,2,3.5
32.0,160,4.0,5.0,2,2.8
35.0,1,4.435066261134082,5.0,2,1.75
25.0,84,5.0,4.0,2,2.5
75.0,2,7.0,2.0,2,9.45
55.0,22,5.6,3.5,2,5.2
54.0,252,4.8,4.0,2,5.0
62.0,50,5.0,3.0,2,9.8
60.0,58,5.0,6.0,1,12.5
33.0,58,4.5,2.5,2,4.1
33.0,62,4.5,2.5,2,4.1
60.0,62,5.0,6.0,1,12.5
45.0,58,4.435066261134082,30.0,1,13.5
45.0,62,4.435066261134082,30.0,1,13.5
75.0,64,4.5,8.0,1,17.8
100.0,12,6.0,6.0,1,24.5
96.0,4,6.0,25.0,1,33.0
115.0,53,6.0,10.0,1,28.0
50.0,12,48.0,4.0,2,8.4
37.0,22,4.435066261134082,3.0,2,7.4
54.0,224,4.0,7.0,1,8.8
48.0,4,4.8,4.0,2,6.2
66.0,160,4.435066261134082,6.0,2,8.5
35.0,1,4.82,3.0,2,3.5
310.0,7,15.0,5.0,1,79.0
45.0,113,6.5,6.0,1,12.2
50.0,42,5.0,4.0,2,10.0
97.0,1,5.2,8.0,1,19.6
150.0,267,10.0,5.0,1,14.5
75.0,1,4.3,7.0,2,22.9
129.0,53,5.5,10.0,1,44.8
40.0,290,4.7,6.0,2,6.6
54.0,64,3.5,5.0,2,7.9
46.0,4,3.6,4.0,2,6.3
40.0,2,4.0,2.2,2,7.5
42.0,60,7.0,2.0,2,5.45
40.0,22,4.3,2.0,2,5.75
48.0,252,5.0,5.0,2,8.5
56.0,111,4.3,5.0,2,12.5
43.0,160,3.4,2.0,2,4.5
65.0,130,4.2,7.0,2,10.5
40.0,7,3.5,2.2,2,5.75
45.0,90,3.4,3.0,2,6.3
50.0,1,4.5,6.0,2,13.2
45.0,278,3.5,2.0,2,7.6
72.0,1,4.5,10.0,1,22.9
53.0,2,4.6,3.0,2,5.8
104.0,130,4.435066261134082,10.0,1,19.0
32.0,32,4.435066261134082,3.0,2,5.5
65.0,160,3.5,3.5,2,5.85
60.0,7,4.435066261134082,5.0,1,10.2
48.0,104,4.435066261134082,5.0,2,5.2
50.0,22,5.0,6.0,2,9.5
60.0,59,12.0,26.0,1,15.5
68.0,104,6.0,20.0,1,41.0
60.0,113,4.0,6.0,2,4.55
75.0,133,4.435066261134082,20.0,1,20.5
193.0,32,4.435066261134082,9.552683032804689,1,75.0
40.0,65,4.0,4.0,2,3.45
90.0,2,7.0,4.0,2,7.5
45.0,48,4.435066261134082,7.0,1,12.0
50.0,61,4.2,6.0,2,7.2
40.0,133,4.0,2.5,2,6.5
120.0,48,4.435066261134082,40.0,1,103.0
48.0,7,4.435066261134082,5.0,1,11.9
48.0,63,4.435066261134082,3.0,2,3.35
52.0,58,4.435066261134082,3.0,2,3.3
50.0,58,4.435066261134082,3.0,2,3.4
54.0,237,4.435066261134082,3.0,2,3.25
46.0,237,4.435066261134082,3.0,2,4.05
55.0,63,4.435066261134082,3.0,2,4.2
48.0,63,4.435066261134082,3.0,2,3.05
44.0,63,4.435066261134082,3.0,2,3.2
58.0,63,4.435066261134082,3.0,2,4.05
41.0,58,4.435066261134082,3.0,2,3.2
51.0,58,4.435066261134082,3.0,2,4.1
51.0,67,4.435066261134082,3.0,2,3.55
60.0,142,3.8,2.5,2,4.3
40.0,65,3.5,2.5,2,6.5
33.0,65,4.0,2.5,2,3.0
73.0,1,4.0,3.0,2,7.9
40.0,53,4.435066261134082,3.0,2,3.6
81.0,4,9.0,3.0,1,14.29
160.0,32,5.5,15.0,1,106.0
110.0,118,5.0,26.0,1,25.0
43.0,4,4.0,8.0,2,8.1
65.0,1,4.5,6.0,1,14.5
31.0,71,4.435066261134082,4.0,2,3.25
36.0,71,3.5,3.0,2,3.35
40.0,1,4.5,4.0,2,5.4
40.0,1,4.0,4.0,2,7.5
32.0,32,4.435066261134082,3.0,2,3.45
83.0,90,8.5,10.0,1,41.0
54.0,290,4.5,3.0,2,4.9
41.0,92,4.3,2.5,2,5.5
86.0,267,4.0,20.0,1,12.5
118.0,340,8.72,3.0,2,4.8
86.0,32,4.435066261134082,4.5,2,10.2
54.0,224,4.435066261134082,9.552683032804689,1,12.5
42.0,140,4.435066261134082,9.552683032804689,1,7.3
40.0,142,4.5,4.0,2,4.5
33.0,130,4.435066261134082,20.0,1,14.5
40.0,12,4.435066261134082,5.0,2,6.05
46.0,12,7.0,3.5,2,5.1
42.0,1,4.5,2.5,2,5.75
34.0,155,4.0,3.0,2,4.5
87.0,22,10.0,10.0,1,33.0
70.0,92,4.0,50.0,1,20.0
90.0,59,6.2,26.0,1,18.0
90.0,140,5.0,18.0,1,12.6
40.0,140,4.435066261134082,5.0,2,3.55
37.0,197,4.435066261134082,12.0,2,7.5
55.0,197,4.0,4.5,2,5.73
50.0,140,5.0,15.0,1,11.7
50.0,140,5.0,12.0,1,7.9
36.0,197,4.435066261134082,4.0,2,3.9
42.0,1,4.435066261134082,3.0,2,5.95
38.0,4,4.435066261134082,3.0,2,3.49
44.0,22,8.6,4.5,1,14.65
45.0,232,4.0,2.0,2,6.9
45.0,42,4.435066261134082,20.0,1,14.8
52.0,2,4.0,16.0,1,16.0
45.0,309,4.435066261134082,2.5,2,4.0
36.0,7,3.5,3.0,2,3.92
62.0,1,4.435066261134082,4.0,2,12.9
56.0,278,4.435066261134082,2.5,2,5.2
35.0,113,4.435066261134082,3.0,2,6.6
50.0,22,13.0,30.0,1,24.8
210.0,252,12.0,6.0,2,50.0
100.0,48,4.435066261134082,7.0,1,21.5
62.0,1,4.5,4.0,2,12.9
40.0,278,4.0,3.0,2,5.5
45.0,49,4.0,3.0,2,5.0
35.0,3,4.0,3.0,2,4.05
64.0,1,4.6,5.0,2,15.5
77.0,337,5.0,6.0,2,11.9
106.0,4,7.7,3.0,2,23.5
90.0,32,4.435066261134082,5.0,1,25.0
59.0,140,4.435066261134082,7.0,2,6.09
80.0,2,6.0,10.0,1,33.0
44.0,60,4.435066261134082,3.0,2,4.1
70.0,1,6.0,40.0,1,30.0
180.0,1,6.0,14.0,2,24.999
145.0,69,7.2,8.0,2,12.3
45.0,252,4.435066261134082,5.0,1,8.9
46.0,290,4.0,3.0,2,4.35
45.0,140,6.5,3.0,2,7.2
30.0,12,4.435066261134082,3.0,2,4.35
160.0,58,20.0,20.0,1,16.5
141.0,163,12.5,22.0,1,50.0
55.0,58,6.0,8.0,2,13.0
33.0,71,3.5,3.0,2,3.35
35.0,4,3.8,2.5,2,3.3
50.0,3,5.0,6.0,2,7.4
55.0,1,5.2,6.0,2,7.8
50.0,7,3.6,3.0,2,5.95
120.0,18,9.0,6.0,2,10.8
53.0,18,4.5,3.0,2,5.1
33.0,18,4.5,3.0,2,4.3
48.0,1,4.0,6.0,2,9.2
33.0,1,3.5,6.0,2,6.9
70.0,1,6.2,6.0,2,13.2
62.0,1,4.5,8.0,1,15.5
120.0,22,7.5,20.0,1,58.5
168.0,1202,15.0,3.0,2,13.8
120.0,1,9.0,10.0,2,47.0
34.0,140,4.0,5.0,2,4.7
45.0,197,3.5,5.0,2,6.1
55.0,140,4.0,42.0,1,12.6
55.0,140,4.0,14.0,2,10.3
42.0,61,3.2,2.0,2,2.55
30.0,130,3.0,2.0,2,3.45
58.0,18,4.435066261134082,4.0,2,5.0
38.0,405,4.435066261134082,4.0,2,3.45
112.0,22,7.0,6.0,1,58.0
78.0,142,4.435066261134082,5.0,2,8.5
430.0,92,15.0,20.0,1,165.0
35.0,197,4.0,2.0,2,3.4
92.0,292,4.435066261134082,5.0,2,10.6
200.0,32,15.0,20.0,1,97.0
200.0,32,15.0,20.0,1,97.0
46.0,22,13.8,15.0,1,25.0
230.0,69,8.3,15.0,1,145.0
41.0,99,4.3,3.0,2,5.6
42.0,53,4.435066261134082,5.0,2,5.0
43.0,32,43.0,3.0,2,5.25
60.0,12,4.435066261134082,3.0,2,5.75
35.0,18,4.0,3.0,2,4.05
86.0,142,4.435066261134082,5.0,2,8.6
38.0,71,4.0,4.0,2,4.0
50.0,71,5.0,12.0,1,11.5
38.0,12,4.5,4.0,2,5.4
32.0,89,3.6,3.0,2,4.6
60.0,155,5.0,6.0,1,11.5
36.0,142,4.435066261134082,5.0,2,3.2
51.0,22,4.0,5.0,2,19.5
50.0,893,4.0,5.5,2,4.3
50.0,61,4.435066261134082,6.0,1,8.5
35.0,142,4.435066261134082,5.0,2,3.2
60.0,61,4.435066261134082,3.0,2,7.3
88.0,262,7.3,3.8,3,2.93
50.0,140,3.4,18.0,1,5.0
43.0,92,4.15,3.0,2,3.95
40.0,140,4.0,3.0,2,2.75
40.0,61,4.435066261134082,4.0,2,7.9
53.0,18,3.6,15.0,1,8.5
63.0,18,4.4,5.0,2,7.5
122.0,18,7.0,10.0,2,12.0
90.0,252,6.0,3.0,2,16.8
75.0,133,4.435066261134082,4.0,1,12.0
70.0,1,6.0,40.0,1,30.0
